headline_id,headline_text,domain,pc1,wave,block,villain_presence_count,victim_presence_count,clarity_count,villain_presence_sum,victim_presence_sum,clarity_sum,villain_presence_majority,victim_presence_majority,clarity_majority
H1589,"Kids in Kansas are eating vaping cartridges, drinking liquid nicotine, poison control center says",fox13news.com,0.509941076749434,1,4,11,11,11,3.0,7.0,11.0,0,1,1
H3276,Jack Yoest: Democrats will pay for getting carried away by sugar high of impeachment,foxnews.com,0.534260962262195,1,4,11,11,11,5.0,2.0,9.0,0,0,1
H1174,Meet Jade Colin the Youngest Black Woman to Own a McDonald’s Franchise,theblackdetour.com,0.562018743210193,1,4,11,11,11,0.0,0.0,11.0,0,0,1
H3794,Twin WWII veterans celebrate 100th birthday together,fox6now.com,0.593319429205137,1,4,11,11,11,0.0,0.0,9.0,0,0,1
H0466,Body found in Pleasant Ridge pub cooler,wlwt.com,0.620578575168388,1,4,11,11,11,1.0,8.0,11.0,0,1,1
H2451,Dad says he fatally shot daughter while teaching gun safety | New York Post,nypost.com,0.638970275002357,1,4,11,11,11,7.0,10.0,11.0,1,1,1
H1526,"Three dead in Honolulu high-rise fire, mayor says",cnn.com,0.658031073873161,1,4,11,11,11,2.0,9.0,11.0,0,1,1
H1801,"Vintage photos: World War II ""victory gardens"" | TreeHugger",treehugger.com,0.69408275809965,1,4,11,11,11,0.0,0.0,7.0,0,0,1
H0911,"Steve Bannon Looks Super Uncomfortable With Muslims, and the Internet Is Eating It Up",observer.com,0.71120135693504,1,4,11,11,11,5.0,5.0,9.0,0,0,1
H2743,Virginia Beach city leaders talk about the success of Something In The Water,wavy.com,0.728818598953096,1,4,11,11,11,0.0,0.0,8.0,0,0,1
H3100,How to Take 4 Strategic Steps Outside of Your Comfort Zone,entrepreneur.com,0.774441836682524,1,4,11,11,11,0.0,0.0,11.0,0,0,1
H2164,Woman Films Hilarious Reaction to Hail,weather.com,0.787979994491179,1,4,11,11,11,0.0,0.0,9.0,0,0,1
H2432,The Second Coming of Nancy Pelosi,theatlantic.com,0.803526667450118,1,4,11,11,11,0.0,1.0,6.0,0,0,1
H3918,‘Lucifer’: Netflix Reveals Premiere Date For Second Half Of Season 5,deadline.com,0.835574663378622,1,4,11,11,11,0.0,0.0,11.0,0,0,1
H1389,Iran and Its Leaders Brace for Impact of New U.S. Sanctions,nytimes.com,0.858776290720608,1,4,11,11,11,8.0,8.0,11.0,1,1,1
H0955,Google Assistant’s latest feature delivers just the ‘good news’,techcrunch.com,0.885848003727468,1,4,11,11,11,1.0,0.0,10.0,0,0,1
H1908,Democrats will have only themselves to blame if they let Republicans make voting harder,usatoday.com,0.901007708482031,1,4,11,11,11,9.0,6.0,11.0,1,1,1
H0705,See Which Halloween Costume Is Most Popular In Illinois,patch.com,0.933491002134259,1,4,11,11,11,0.0,0.0,10.0,0,0,1
H0233,How soon might the next stimulus check get to you? Here are some potential IRS payment dates,cnet.com,0.951854977853014,1,4,11,11,11,0.0,0.0,11.0,0,0,1
H0224,Russia invades Ukraine,reuters.com,1.0,1,4,11,11,11,11.0,11.0,11.0,1,1,1
H0422,Historic discovery: Archaeologists find the 12th Dead Sea Scrolls cave,ancient-code.com,0.168596719693486,1,4,11,11,11,1.0,1.0,11.0,0,0,1
H1067,"Donald Trump fans the flames of new war in the Middle East, while his own cabinet tries to stop him",dailykos.com,0.413735620185017,1,4,11,11,11,10.0,7.0,11.0,1,1,1
H1885,FCA announces plan to invest $4.5 billion into Michigan and build Jeep plant in Detroit,fox5dc.com,0.562394649306125,1,4,11,11,11,0.0,0.0,10.0,0,0,1
H1973,What happened in days leading up to Worley & Obetz closure,wgal.com,0.65898792778267,1,4,11,11,11,0.0,1.0,5.0,0,0,0
H0644,Photo Of California Cheerleaders Using Black Doll Named ‘Kareem’ As Mascot Goes Viral - NewsBreak,newsbreak.com,0.411188765089231,1,4,11,11,11,4.0,1.0,10.0,0,0,1
H2644,50 Years Later: How NYC’s Stonewall Riots Sparked The Modern Gay Rights Movement,cbslocal.com,0.751190107612549,1,4,11,11,11,2.0,5.0,11.0,0,0,1
H3724,Filling a ‘missing gap’: Frederick Douglass and Harriet Tubman will get statues in Maryland State House,baltimoresun.com,0.751121186851294,1,4,11,11,11,0.0,1.0,11.0,0,0,1
H2194,Report: Yankees legend Derek Jeter is in talks to buy the Miami Marlins,cbssports.com,0.718640148890342,1,4,11,11,11,0.0,0.0,11.0,0,0,1
H2102,Prince's Death Is Reportedly Being Investigated As A Murder,worldtruth.tv,0.017643643892146,1,4,11,11,11,2.0,10.0,11.0,0,1,1
H0866,(Video) So Sad..Father Charged In 3-Year-Old Son’s Death - The Black Loop,theblackloop.com,0.485752746626203,1,4,11,11,11,9.0,11.0,11.0,1,1,1
H2263,Chinese Immigrant Sold Hot Dogs Made With Real Dog Meat,worldtruth.tv,0.017643643892146,1,5,11,11,11,11.0,8.0,11.0,1,1,1
H1299,"BBC Debuts British-Iraqi, Gay, Non-binary Muslim to Explain Quantum Physics & Gender Identity",infowars.com,0.0458475179096454,1,5,11,11,11,0.0,0.0,6.0,0,0,1
H0881,"Geoengineering Watch Global Alert News, October 6, 2018, #165",geoengineeringwatch.org,0.057482507650514,1,5,11,11,11,0.0,0.0,3.0,0,0,0
H3098,AOC Campaign Busted? $1M Slush Fund?,welovetrump.com,0.0871406069110147,1,5,11,11,11,5.0,2.0,6.0,0,0,1
H0016,"""There Is Nothing from the CDC I Can Trust!"" - Dr. Birx Tells Off CDC Director, Claims COVID-19 Mortality Rate Inflated By as Much as 25%!",thegatewaypundit.com,0.109374585525566,1,5,11,11,11,9.0,7.0,10.0,1,1,1
H1595,Google Approves App For Muslims to Report Those who Insult Islam and Commit Blasphemy - Think Americana,thinkamericana.com,0.125553828241878,1,5,11,11,11,6.0,8.0,9.0,1,1,1
H1048,Mike Lindell Responds To Bank Request To Close His Accounts,waynedupree.com,0.164954060882232,1,5,11,11,11,4.0,4.0,9.0,0,0,1
H1894,"Muslim Rapes 8-Year-Old Girl, 6 Years Later She Gives Him Gruesome Payback",madworldnews.com,0.198482287294659,1,5,11,11,11,11.0,11.0,11.0,1,1,1
H0287,Should Homeless Vets Receive Government Housing Before Refugees?,bluevisionpost.com,0.216405500798777,1,5,11,11,11,2.0,7.0,10.0,0,1,1
H0299,HE DID IT! The Senate Judiciary Committee Just Gave Neil Gorsuch His BIGGEST Win Yet! * LIBERTY WRITERS,libertywriters.com,0.243485698471787,1,5,11,11,11,0.0,0.0,4.0,0,0,0
H3350,Watch Trump Ramble Incoherently In Senseless Rant About...We Have No Idea,truthexam.com,0.255246480229909,1,5,11,11,11,4.0,2.0,5.0,0,0,0
H3575,Has Durham Proved That Trump Was Right All Along?,newsmax.com,0.287207804375952,1,5,11,11,11,2.0,2.0,5.0,0,0,0
H3811,Texas School Staff Use Sharpie On Student's Hair To Meet Dress Code,wokesloth.com,0.312700227196907,1,5,11,11,11,9.0,9.0,10.0,1,1,1
H3336,12 Natural Remedies For ADHD To Try Before Medication,mindbodygreen.com,0.334992264005596,1,5,11,11,11,2.0,1.0,10.0,0,0,1
H0531,Trump Thinks It’s Up To Him To Give Congress His Tax Returns. It’s Not.,politicususa.com,0.35845073650398,1,5,11,11,11,5.0,5.0,9.0,0,0,1
H1623,Three-year-old twins locked in wooden CAGE ‘so their parents could work',dailymail.co.uk,0.383860647514719,1,5,11,11,11,10.0,10.0,10.0,1,1,1
H1964,"Chauvin, Lane, Kueng, and Thao: The George Floyd Fall Guys | The American Spectator",spectator.org,0.41867309258613,1,5,11,11,11,4.0,8.0,5.0,0,1,0
H0580,Wheezing Pablo Sandoval Uses Entirety Of ‘Stairway To Heaven’ For Walk-Up Song,theonion.com,0.445775894839608,1,5,11,11,11,0.0,0.0,6.0,0,0,1
H0080,Does Nancy Pelosi's impeachment announcement pass constitutional muster? Levin discusses with former Whitewater prosecutor,conservativereview.com,0.458785298834695,1,5,11,11,11,2.0,2.0,9.0,0,0,1
H3441,"Florida's $2 billion Lake Okeechobee reservoir plan won't clean water enough, Everglades expert says | Florida Phoenix",floridaphoenix.com,0.491616630852329,1,5,11,11,11,0.0,3.0,9.0,0,0,1
H0923,Students sickened by pot-laced brownies at Woodward High School,local12.com,0.509941076749434,1,5,11,11,11,6.0,11.0,10.0,1,1,1
H2760,"Detroit Lions' Matthew Stafford, wife stun brothers with Christmas surprise",foxnews.com,0.534260962262195,1,5,11,11,11,0.0,0.0,9.0,0,0,1
H3716,The Number-One Disability Among Vets Isn’t PTSD—and It’s Getting Worse Every Year,newrepublic.com,0.557480440607854,1,5,11,11,11,0.0,5.0,8.0,0,0,1
H1825,Mustached comedian Rip Taylor has died at 84,wowktv.com,0.583131563726547,1,5,11,11,11,0.0,5.0,9.0,0,0,1
H3186,"Colombian Students Take Home Prize For Sustainable, Eco-Friendly 'Vegan Wool'",plantbasednews.org,0.609340999307784,1,5,11,11,11,1.0,1.0,10.0,0,0,1
H3287,Public defender fired after judge discovers she never passed bar exam,abajournal.com,0.64280305900301,1,5,11,11,11,10.0,6.0,10.0,1,1,1
H0377,Trump says coronavirus will 'disappear' eventually,cnn.com,0.658031073873161,1,5,11,11,11,4.0,3.0,10.0,0,0,1
H0029,Hook & Reel Will Open a Cajun Seafood Spot at Chippewa and Kingshighway,riverfronttimes.com,0.683964269300729,1,5,11,11,11,0.0,0.0,8.0,0,0,1
H0126,"Shots fired outside Park Duvalle church, wounding man before start of funeral for 84-year-old woman",wlky.com,0.70671685535604,1,5,11,11,11,7.0,9.0,10.0,1,1,1
H0653,Sanders leads fight against 'obscene' Trump plan to cut food stamp access,theguardian.com,0.74959222370997,1,5,11,11,11,10.0,7.0,11.0,1,1,1
H3548,"GM, Ford and Fiat Chrysler target May 18 U.S. restart date - WSJ",financialpost.com,0.756353350243437,1,5,11,11,11,1.0,1.0,4.0,0,0,0
H1568,Trump signs E.O.: 'Regulations will be cut',foxbusiness.com,0.794456492811081,1,5,11,11,11,5.0,1.0,8.0,0,0,1
H0827,Trump claims to have saved $1.5 billion on Air Force One. But something doesn’t add up,newsweek.com,0.81846380864247,1,5,11,11,11,8.0,3.0,9.0,1,0,1
H0165,Scientists discover the world's oldest colors,sciencedaily.com,0.845569362584322,1,5,11,11,11,1.0,1.0,11.0,0,0,1
H1953,Homewood-Flossmoor HS students walk out in outrage over blackface video,wgntv.com,0.854788060655499,1,5,11,11,11,5.0,6.0,8.0,0,1,1
H0553,Qatar's emir stands defiant in face of blockade,cbsnews.com,0.879618721504846,1,5,11,11,11,4.0,6.0,6.0,0,1,1
H2178,Dr. Fauci says COVID-19 vaccine might not get us the herd immunity we need,abc7chicago.com,0.905571729093681,1,5,11,11,11,3.0,2.0,9.0,0,0,1
H3793,10 states sue Biden administration over COVID vaccine mandate for health care workers,npr.org,0.930525246755544,1,5,11,11,11,10.0,10.0,10.0,1,1,1
H3450,"At two-story 16-Bit Bar + Arcade, players will 'level up' in more than one way",indystar.com,0.957207994613488,1,5,11,11,11,0.0,0.0,7.0,0,0,1
H0799,Canada's Trudeau wins 2nd term but loses majority,apnews.com,0.998049167729267,1,5,11,11,11,0.0,3.0,10.0,0,0,1
H2725,MSNBC's Tiffany Cross Slams 'Blackface Connoisseur' Megyn Kelly for Attacking Black Women,politicalflare.com,0.28886565387244,1,5,11,11,11,10.0,9.0,9.0,1,1,1
H2706,"5,000 cats, dogs, rabbits, guinea pigs found dead in boxes at Chinese shipping depot",wtol.com,0.666530729650961,1,5,11,11,11,7.0,10.0,8.0,1,1,1
H0701,Video: Judicial Watch seeks greater transparency in Mueller probe - Judicial Watch,judicialwatch.org,0.180416617224686,1,5,11,11,11,2.0,1.0,8.0,0,0,1
H1800,Plot To Stop Mail-In Voting Via Post Office Sabotage Uncovered & Announced,bipartisanreport.com,0.228380384066331,1,5,11,11,11,7.0,4.0,9.0,1,0,1
H0279,"Stephon Clark shot seven times, official autopsy finds",cnn.com,0.658031073873161,1,5,11,11,11,2.0,11.0,11.0,0,1,1
H2059,Trump Administration Policies May Benefit His Businesses - CREW,citizensforethics.org,0.84166654415002,1,5,11,11,11,5.0,3.0,8.0,0,0,1
H0920,"Robert Kraft, Tom Brady and Bill Belichick say they're 'united'",espn.com,0.85282809463095,1,5,11,11,11,0.0,1.0,5.0,0,0,0
H2428,Boy with rare blood disorder needs you to 'Be The Match',abc7.com,0.646796242304377,1,5,11,11,11,1.0,8.0,8.0,0,1,1
H3758,Jews in Winnipeg Arrested After Faking 'Antisemitic' Hate Crime Attacks | Christians for Truth,christiansfortruth.com,0.331299671860674,1,5,11,11,11,10.0,2.0,10.0,1,0,1
H1962,Not All Sleep is Equal When It Comes to Cleaning the Brain,technologynetworks.com,0.696441085914132,1,5,11,11,11,0.0,0.0,5.0,0,0,0
H3708,Why everyone could use a bit more flax in their diet,naturalnews.com,0.0,1,6,10,10,10,0.0,0.0,6.0,0,0,1
H2901,Gowdy Slams Clinton Minion Rosenstein Over Conflict of Interest in Russia Investigation » Alex Jones' Infowars: There's a war on for your mind!,infowars.com,0.0458475179096454,1,6,10,10,10,4.0,3.0,4.0,0,0,0
H2997,Obama/ Biden/ Clinton/ Pelosi White House Pedophile Ring Uncovered by Wikileaks | Politics | Before It's News,beforeitsnews.com,0.0560036536327054,1,6,10,10,10,7.0,3.0,7.0,1,0,1
H1010,"Democrats Pelted Little Girl with Eggs at Pro-Trump Rally in Biden's Hometown, Parents Allege",welovetrump.com,0.0871406069110147,1,6,10,10,10,10.0,10.0,9.0,1,1,1
H3241,"Update: ""Put Americans First Rally"" Sunday in St. Louis Sunday with Steve Bannon is Sold Out",thegatewaypundit.com,0.109374585525566,1,6,10,10,10,0.0,0.0,7.0,0,0,1
H0038,Breaking! Congress has drafted Articles of Impeachment against DOJ obstructionist Rod Rosenstein. Drain that swamp! ⋆ Powdered Wig Society,powderedwigsociety.com,0.125553828241878,1,6,10,10,10,9.0,6.0,7.0,1,1,1
H2608,Canada's Deputy PM: The Way to Get Your Bank Account Unfrozen Is to Stop Supporting Protesters,rumble.com,0.162505504571073,1,6,10,10,10,5.0,6.0,6.0,0,1,1
H1555,"IT’S OVER! After The Media LIED About Trump, Mike Huckabee Went on TV & Leaked Their Worst Nightmare",subjectpolitics.com,0.199693280103283,1,6,10,10,10,8.0,6.0,6.0,1,1,1
H1003,"Jim Kelly Returns Home After Surgery, Posts Faith-Filled Message to Fans",westernjournal.com,0.212942660560995,1,6,10,10,10,0.0,0.0,9.0,0,0,1
H3838,Jared Kushner Flipping On Donald Trump In Criminal Probe Described As Possibility By Former Lawyer,bipartisanreport.com,0.228380384066331,1,6,10,10,10,7.0,5.0,7.0,1,0,1
H3779,BUSTED! LA County Supervisor Caught Eating at Restaurant Just HOURS After Banning Dining in Los Angeles | Sean Hannity,hannity.com,0.26091281309063,1,6,10,10,10,6.0,3.0,7.0,1,0,1
H3658,AOC And Ayanna Pressley Just Helped Raise Over $17K In Bail Money For Josh Abrams And Antifa Despite Assaulting Police And Burning American Flags,tbdailynews.com,0.298966514107487,1,6,10,10,10,8.0,7.0,7.0,1,1,1
H2523,Behind the Syrian Network for Human Rights: How an opposition front group became Western media’s go-to monitor,thegrayzone.com,0.315806645609579,1,6,10,10,10,3.0,1.0,6.0,0,0,1
H2274,"Joel Ernesto Escobar, illegal immigrant murder suspect, released over PG County sanctuary policy",washingtontimes.com,0.345472108057381,1,6,10,10,10,7.0,4.0,9.0,1,0,1
H3302,Iowa State Rep. Flees Trump And Becomes A Democrat,politicususa.com,0.35845073650398,1,6,10,10,10,1.0,2.0,7.0,0,0,1
H2509,Cleveland Browns To Work Out Free-Agent Kicker Blair Walsh,dailysnark.com,0.397773157571401,1,6,10,10,10,1.0,2.0,6.0,0,0,1
H1211,Shannen Doherty Reveals She's in Remission: 'I Am Blessed',etonline.com,0.421196500633623,1,6,10,10,10,2.0,4.0,7.0,0,0,1
H3678,It's Not What You Think. It's How Bullets Are Recycled - NTD Inspired,ntd.tv,0.43614522152228,1,6,10,10,10,0.0,0.0,5.0,0,0,0
H0001,Oliver Stone: “Israel Had Far More Involvement In The US Election Than Russia.”,pagesix.com,0.457488327780295,1,6,10,10,10,3.0,2.0,9.0,0,0,1
H2065,Megachurch pastor and Democratic Senate candidate says abortion is “consistent” with Christianity,disrn.com,0.481134511542231,1,6,10,10,10,1.0,1.0,7.0,0,0,1
H3348,"""He picked the wrong house"": Bodybuilder, 82, fights break-in suspect",local12.com,0.509941076749434,1,6,10,10,10,10.0,10.0,10.0,1,1,1
H3705,NASA Releases First Ever Images Of Their Landing On Saturn Moon,providr.com,0.531619228013185,1,6,10,10,10,1.0,1.0,7.0,0,0,1
H0193,"18-year-old shot, killed after shots fired at home",wmcactionnews5.com,0.561517992738059,1,6,10,10,10,4.0,10.0,9.0,0,1,1
H1547,"Biden rings the alarm, sees Trumpism as a ‘threat to American democracy’",msnbc.com,0.588104595861507,1,6,10,10,10,9.0,8.0,10.0,1,1,1
H2138,Department of Justice: All missing  children are important! - Sign the Petition!,change.org,0.619205572780572,1,6,10,10,10,1.0,7.0,7.0,0,1,1
H3879,Shoplifters walk out of TJ Maxx in Granada Hills with armfuls of stolen merchandise: Bystander video,abc7.com,0.646796242304377,1,6,10,10,10,10.0,10.0,10.0,1,1,1
H2861,¿Hombre o Mujer? Modelo Andrógino Se hace pasar por a Ambos Para Desafiar Estereotipos Sexuales,boredpanda.com,0.651452433781418,1,6,10,10,10,0.0,1.0,0.0,0,0,0
H2737,16 Incredible Pictures That Show Just How Much NYC Has Changed - BuzzFeed News,buzzfeed.com,0.699413557211612,1,6,10,10,10,0.0,0.0,8.0,0,0,1
H2119,Horse Fire grows to 30 acres with evacuations in Happy Valley,krcrtv.com,0.70426106970898,1,6,10,10,10,5.0,7.0,9.0,0,1,1
H3305,Covid-19 survivors could lose health insurance if Trump wins bid to repeal Obamacare,theguardian.com,0.74959222370997,1,6,10,10,10,10.0,10.0,10.0,1,1,1
H0765,Dangerous levels of mercury found in shark fin sold in Hong Kong,scmp.com,0.76798721913536,1,6,10,10,10,3.0,5.0,8.0,0,0,1
H3207,Saudi Arabia's MBS: War with Iran would collapse global economy,aljazeera.com,0.779267503219657,1,6,10,10,10,4.0,4.0,8.0,0,0,1
H1423,How John Lewis Founded the Third American Republic,theatlantic.com,0.803526667450118,1,6,10,10,10,0.0,0.0,6.0,0,0,1
H3596,"If We Want to Address the Crisis of Veteran Suicide, We Must Acknowledge Its History",time.com,0.826340433814255,1,6,10,10,10,2.0,5.0,9.0,0,0,1
H0406,"Charlotte Russe closing all remaining stores, 'going out of business' sales begin",chron.com,0.863994233254233,1,6,10,10,10,1.0,2.0,9.0,0,0,1
H0460,What Is Ripple and Why Is It Beating Both Bitcoin and Litecoin?,fortune.com,0.876036142010989,1,6,10,10,10,3.0,3.0,7.0,0,0,1
H1692,Millions of jobless left frightened about their future as $600 federal payment expires Friday,abc7chicago.com,0.905571729093681,1,6,10,10,10,2.0,9.0,8.0,0,1,1
H1246,"Ledyard, CT Jobs",patch.com,0.933491002134259,1,6,10,10,10,0.0,0.0,1.0,0,0,0
H2256,Newly Published Portraits Document a Century of Gay Men's Relationships,smithsonianmag.com,0.971184072481041,1,6,10,10,10,0.0,1.0,9.0,0,0,1
H1816,The tax man may be coming for Uber and Lyft drivers,rollcall.com,0.982850843623789,1,6,10,10,10,9.0,9.0,9.0,1,1,1
H0192,Health care takes center stage in midterms fight -- and Republicans are on the defensive,cnn.com,0.658031073873161,1,6,10,10,10,2.0,4.0,9.0,0,0,1
H3673,"Joy Behar Calls Trump An ‘Idiot Liar’, Newt Gingrich Makes Her Regret It BIG TIME",politifeed.net,0.439179051681855,1,6,10,10,10,10.0,9.0,8.0,1,1,1
H2422,MEDICAL POLICE STATE: Dentists to start calling police on parents if they don't schedule dental appointments for their children,naturalnews.com,0.0,1,6,10,10,10,6.0,6.0,8.0,1,1,1
H1789,Israeli researchers develop 30-minute coronavirus test,ynetnews.com,0.799649853780606,1,6,10,10,10,0.0,0.0,9.0,0,0,1
H2785,4th Grader SAVAGES Teachers and School Board to Their Faces for Forcing Masks in School,rumble.com,0.162505504571073,1,6,10,10,10,8.0,6.0,7.0,1,1,1
H2612,"Drug smuggling tunnel to Mexico discovered in former KFC, authorities say",wlky.com,0.70671685535604,1,6,10,10,10,5.0,2.0,9.0,0,0,1
H1585,Megan Rapinoe says her national anthem protests are 'uniquely American' and all about 'standing up for yourself and other people',theblaze.com,0.319102558515008,1,6,10,10,10,1.0,1.0,8.0,0,0,1
H2935,Trump Is Reportedly Desperate For ‘A Lot Of Cash’ – Banks Are Preparing To Seize His Assets,deepleftfield.info,0.262107362277878,1,6,10,10,10,7.0,5.0,7.0,1,0,1
H1619,Couple finds more than 66 bottles of Prohibition-era whiskey hidden in the walls of their New York home,wmtw.com,0.438421574710806,1,6,10,10,10,1.0,2.0,9.0,0,0,1
H2554,You Can Get Custom Slippers Made to Look Exactly Like Your Pet,wnep.com,0.517449981400759,1,6,10,10,10,0.0,0.0,9.0,0,0,1
H3418,6 Warning Signs You Are About To Have A Stroke Soon | World Truth.TV,worldtruth.tv,0.017643643892146,1,7,11,11,11,2.0,2.0,10.0,0,0,1
H2191,Harvard Anti-Trumper Attacks Manafort Judge In WaPo Op-Ed,infowars.com,0.0458475179096454,1,7,11,11,11,9.0,8.0,9.0,1,1,1
H0792,The Reason Why The Great Tribulation Is Called The Time Of Jacob's Trouble Is A Perfect Picture Of Israel Today • Now The End Begins,nowtheendbegins.com,0.0731174714253107,1,7,11,11,11,1.0,1.0,5.0,0,0,0
H0179,FBI uncovers another Islamic terror training camp in Macon County Alabama - DC Dirty Laundry,dcdirtylaundry.com,0.0916982813557337,1,7,11,11,11,4.0,2.0,10.0,0,0,1
